price,carat,city,depth,table,x,y,z,clarity,color,cut
7098,1.5,Kimberly,62.1,60.0,7.34,7.28,4.54,SI2,G,Premium
14936,2.04,Amsterdam,64.0,57.0,8.04,7.98,5.13,SI2,F,Good
579,0.33,Surat,62.4,56.0,4.41,4.43,2.76,SI1,E,Ideal
2479,0.71,Surat,60.3,58.0,5.78,5.76,3.48,SI1,E,Premium
1323,0.4,Las Vegas,61.1,59.0,4.78,4.75,2.91,VVS1,F,Premium
588,0.28,Paris,63.1,55.0,4.18,4.15,2.63,VS1,E,Very Good
3915,1.02,Las Vegas,62.1,56.0,6.4,6.45,3.99,I1,H,Ideal
2125,0.59,London,62.7,56.0,5.33,5.36,3.35,VVS2,G,Ideal
1851,0.57,Antwerp,61.7,56.0,5.34,5.36,3.3,VS2,E,Ideal
2375,0.7,Surat,62.9,56.0,5.7,5.65,3.57,VS2,G,Ideal
1412,0.53,Antwerp,62.9,54.0,5.17,5.13,3.24,SI2,D,Ideal
4078,1.03,Zurich,61.3,56.0,6.49,6.53,3.99,SI1,I,Ideal
2850,0.7,Zurich,60.8,59.0,5.69,5.79,3.49,VS2,F,Ideal
571,0.31,New York City,61.1,56.0,4.36,4.38,2.67,SI1,D,Ideal
921,0.32,Kimberly,61.8,55.0,4.4,4.43,2.73,VVS1,E,Ideal
3541,1.0,Madrid,64.7,58.0,6.24,6.19,4.02,SI2,G,Fair
828,0.47,Surat,65.2,59.0,4.75,4.82,3.12,SI1,E,Fair
951,0.4,Dubai,62.0,56.0,4.71,4.73,2.92,VS1,F,Very Good
807,0.4,Kimberly,62.4,60.0,4.69,4.74,2.94,VS1,H,Premium
10963,1.59,Madrid,59.5,61.0,7.57,7.65,4.53,SI1,G,Very Good
6455,1.31,Tel Aviv,64.3,58.7,6.84,6.87,4.41,VS1,I,Good
3633,1.02,Madrid,64.2,61.0,6.3,6.21,4.02,SI2,F,Good
2177,0.57,Tel Aviv,62.0,55.0,5.31,5.34,3.3,VS1,E,Ideal
4959,1.15,Kimberly,62.9,56.0,6.7,6.59,4.18,SI2,H,Premium
4823,0.91,Paris,62.8,59.0,6.15,6.17,3.87,VS2,E,Very Good
675,0.3,Antwerp,62.9,56.0,4.3,4.25,2.69,SI1,E,Ideal
3228,0.65,Madrid,61.4,60.0,5.54,5.57,3.41,VVS2,D,Ideal
5871,1.21,Kimberly,63.1,60.0,6.74,6.69,4.24,SI1,H,Very Good
969,0.42,Kimberly,61.8,55.0,4.8,4.85,2.98,VVS1,H,Ideal
1624,0.5,Las Vegas,61.8,58.0,5.05,5.11,3.14,VS2,E,Very Good
2207,0.71,Surat,63.1,57.0,5.65,5.61,3.55,SI1,H,Very Good
3347,0.83,Paris,62.2,60.0,6.01,5.98,3.73,SI1,D,Premium
987,0.31,Kimberly,62.2,54.0,4.33,4.35,2.7,IF,E,Ideal
1901,0.71,Kimberly,61.3,56.0,5.73,5.78,3.53,SI2,J,Ideal
803,0.33,Kimberly,60.7,56.0,4.48,4.5,2.73,VS2,D,Ideal
627,0.31,New York City,61.6,56.0,4.36,4.4,2.7,SI1,G,Ideal
4399,1.01,Surat,62.4,58.0,6.37,6.42,3.99,SI1,E,Premium
1033,0.6,Luxembourg,66.5,56.0,5.31,5.21,3.5,SI2,E,Fair
14231,1.4,Surat,62.0,56.0,7.18,7.13,4.44,VVS2,G,Ideal
541,0.3,Luxembourg,61.7,56.0,4.32,4.35,2.67,VS2,G,Very Good
12823,1.52,New York City,59.5,61.0,7.5,7.43,4.44,SI1,D,Premium
6653,2.25,Las Vegas,67.7,58.0,8.01,7.97,5.41,I1,H,Fair
1046,0.31,London,63.0,58.0,4.32,4.29,2.71,VVS1,G,Premium
16091,1.51,Antwerp,61.3,58.0,7.39,7.33,4.51,VS2,G,Premium
917,0.4,Antwerp,61.6,55.0,4.74,4.78,2.93,VS1,F,Ideal
802,0.31,Tel Aviv,62.9,59.0,4.32,4.27,2.7,VS2,F,Premium
4513,0.91,Madrid,61.2,58.0,6.24,6.3,3.84,SI1,E,Ideal
9257,1.23,Paris,62.6,52.0,6.93,6.88,4.32,VS2,D,Premium
8417,1.22,Antwerp,59.8,59.0,6.96,6.92,4.15,VS2,F,Premium
8039,1.2,Paris,60.2,57.0,6.88,6.95,4.16,VS1,H,Very Good
13995,1.51,Madrid,62.1,55.0,7.38,7.33,4.57,VS1,G,Ideal
933,0.38,Paris,60.7,56.0,4.7,4.72,2.86,VS1,E,Ideal
872,0.35,Paris,61.2,56.0,4.56,4.58,2.8,VVS2,F,Ideal
2165,0.5,Luxembourg,61.0,57.0,5.13,5.16,3.14,VVS1,F,Ideal
561,0.32,Antwerp,62.0,59.0,4.37,4.41,2.72,VS2,G,Very Good
4094,0.72,New York City,62.0,54.9,5.75,5.78,3.57,VVS2,E,Ideal
4737,1.06,Kimberly,60.5,60.0,6.67,6.61,4.02,SI2,E,Premium
432,0.27,Paris,62.5,54.0,4.16,4.19,2.61,VS1,I,Ideal
5447,1.12,Luxembourg,58.8,61.0,6.74,6.8,3.98,SI1,E,Very Good
6190,1.21,Luxembourg,62.2,60.0,6.71,6.73,4.18,SI1,G,Very Good
10061,1.07,Amsterdam,62.3,57.0,6.56,6.58,4.09,VVS2,F,Ideal
983,0.47,Antwerp,60.6,54.0,5.04,5.0,3.09,SI1,J,Ideal
7629,1.08,Antwerp,61.9,55.0,6.58,6.61,4.09,VS2,F,Ideal
4798,1.0,Luxembourg,65.8,59.0,6.07,6.15,4.02,SI1,E,Fair
982,0.4,Surat,61.4,58.0,4.73,4.75,2.91,VS1,F,Premium
9710,1.51,Kimberly,60.3,59.0,7.39,7.44,4.47,SI1,G,Premium
759,0.36,Luxembourg,64.0,56.0,4.49,4.51,2.88,VS2,D,Very Good
2724,0.71,Surat,61.1,56.0,5.74,5.78,3.52,SI1,D,Very Good
2270,0.6,Luxembourg,61.9,56.0,5.4,5.45,3.36,IF,H,Ideal
2375,0.7,London,61.7,57.0,5.7,5.68,3.51,SI1,H,Ideal
1585,0.53,Paris,61.4,55.0,5.21,5.24,3.21,VS2,D,Ideal
5121,1.0,Tel Aviv,62.9,57.0,6.31,6.35,3.98,VS2,H,Very Good
9870,1.11,Madrid,61.9,54.0,6.63,6.68,4.12,VS1,D,Ideal
725,0.3,Luxembourg,63.3,56.0,4.31,4.28,2.72,VS1,G,Very Good
382,0.3,Luxembourg,61.7,57.0,4.26,4.3,2.64,SI2,G,Ideal
716,0.43,Kimberly,60.2,57.0,4.91,4.93,2.96,SI1,H,Very Good
983,0.38,Las Vegas,59.3,59.0,4.74,4.71,2.8,VS2,G,Premium
9791,1.88,Luxembourg,63.2,60.0,7.84,7.79,4.94,SI2,D,Very Good
2047,0.57,Surat,61.7,60.0,5.32,5.28,3.27,VS2,D,Premium
589,0.34,Las Vegas,61.9,57.0,4.52,4.49,2.79,SI1,I,Ideal
4969,1.22,Zurich,58.8,61.0,6.94,7.0,4.1,SI1,J,Very Good
2259,0.71,Dubai,63.2,58.0,5.63,5.67,3.57,SI2,H,Very Good
1397,0.4,Luxembourg,61.4,59.0,4.74,4.68,2.89,VVS1,E,Premium
4416,1.01,Las Vegas,62.5,55.0,6.39,6.4,4.0,SI2,F,Ideal
4375,0.93,Madrid,63.8,58.0,6.14,6.09,3.9,SI1,G,Good
1912,0.6,Madrid,61.6,56.0,5.4,5.44,3.34,VS1,G,Very Good
2049,0.59,Las Vegas,61.2,56.0,5.42,5.46,3.33,VVS1,I,Ideal
5204,1.01,Zurich,61.6,60.0,6.46,6.39,3.96,VS2,H,Very Good
6416,1.01,New York City,62.8,59.0,6.33,6.41,4.0,VS2,F,Very Good
1097,0.4,Madrid,61.8,56.0,4.72,4.75,2.92,VVS1,G,Ideal
513,0.38,New York City,61.3,59.0,4.62,4.68,2.85,SI1,J,Premium
10850,1.16,Luxembourg,60.5,58.0,6.77,6.85,4.12,VVS2,F,Ideal
648,0.32,Luxembourg,61.9,58.0,4.39,4.37,2.71,VS2,H,Premium
938,0.42,Amsterdam,62.7,57.0,4.73,4.78,2.98,VVS2,G,Ideal
2331,0.75,London,60.7,62.0,5.87,5.82,3.55,SI1,H,Premium
2427,0.52,Antwerp,60.3,60.0,5.24,5.27,3.17,IF,F,Ideal
7954,1.21,Surat,60.4,57.0,6.9,6.93,4.18,VVS2,H,Ideal
631,0.4,Madrid,60.7,60.0,4.76,4.79,2.9,VS1,J,Premium
1000,0.53,Surat,62.5,55.0,5.14,5.19,3.23,SI2,G,Very Good
2907,0.71,Paris,61.9,56.0,5.7,5.74,3.54,VS1,F,Ideal
666,0.33,Dubai,62.2,54.0,4.44,4.46,2.77,VVS2,H,Ideal
4186,1.15,Amsterdam,62.2,57.0,6.68,6.63,4.14,SI2,H,Ideal
2239,0.7,Kimberly,62.8,56.0,5.69,5.72,3.58,SI1,E,Very Good
802,0.31,New York City,61.9,55.0,4.39,4.37,2.71,VS2,F,Ideal
863,0.36,Dubai,62.0,54.2,4.55,4.58,2.83,VS1,E,Ideal
532,0.38,London,62.0,55.0,4.66,4.69,2.9,SI2,G,Ideal
4869,1.01,Paris,60.8,59.0,6.49,6.53,3.96,SI1,F,Very Good
1076,0.5,Dubai,62.3,56.0,5.04,5.08,3.15,SI1,I,Ideal
3871,0.96,Dubai,62.1,57.0,6.32,6.27,3.91,SI2,G,Ideal
1633,0.51,Madrid,63.2,60.0,5.04,5.06,3.19,VS2,D,Very Good
1584,0.66,Paris,62.4,56.0,5.61,5.55,3.48,SI2,E,Ideal
4227,1.02,Madrid,61.8,50.0,6.59,6.51,4.05,SI1,F,Fair
3830,1.0,Surat,62.6,56.0,6.4,6.34,3.99,SI2,I,Premium
18430,2.44,Zurich,58.1,60.0,8.89,8.93,5.18,VS2,J,Very Good
5123,1.07,London,60.4,59.0,6.65,6.62,4.01,SI1,H,Premium
3783,1.07,Surat,61.6,54.0,6.57,6.59,4.05,SI2,J,Very Good
2770,0.71,Luxembourg,60.7,56.0,5.77,5.8,3.51,SI1,F,Ideal
818,0.41,Dubai,62.8,58.0,4.73,4.69,2.96,SI2,E,Premium
2078,0.59,Paris,61.7,56.0,5.39,5.41,3.33,VS2,D,Ideal
450,0.32,Antwerp,62.2,53.0,4.4,4.44,2.75,SI2,G,Ideal
505,0.32,Surat,61.0,60.0,4.35,4.41,2.67,VS2,H,Premium
642,0.31,Madrid,61.0,56.0,4.38,4.4,2.68,VS1,F,Ideal
13530,1.29,Madrid,59.8,59.0,7.07,7.11,4.24,VVS2,E,Ideal
3996,1.06,New York City,62.6,60.0,6.43,6.47,4.04,SI2,H,Very Good
3121,0.86,Madrid,62.1,57.0,6.1,6.07,3.78,VS2,I,Ideal
14936,1.41,Paris,61.2,55.0,7.22,7.25,4.43,VVS1,G,Very Good
3332,0.71,Antwerp,64.1,57.0,5.64,5.66,3.62,VS1,D,Very Good
1698,0.55,Zurich,62.7,59.0,5.25,5.22,3.28,SI1,D,Premium
15797,1.7,Surat,59.0,58.0,7.8,7.85,4.62,VS2,G,Premium
2593,0.7,Zurich,62.3,61.0,5.55,5.62,3.48,VS2,F,Very Good
702,0.32,Kimberly,60.5,59.0,4.39,4.43,2.67,VS2,E,Premium
855,0.38,Amsterdam,59.5,62.0,4.71,4.67,2.79,SI1,G,Premium
816,0.31,London,61.6,57.0,4.33,4.37,2.68,VVS2,E,Ideal
1306,0.6,Tel Aviv,62.0,62.0,5.33,5.4,3.32,SI2,F,Good
17829,2.36,Madrid,61.6,57.0,8.6,8.55,5.28,VS1,J,Ideal
2596,0.73,Kimberly,61.1,56.0,5.79,5.83,3.55,VS1,I,Ideal
2385,0.72,Surat,60.9,53.0,5.83,5.79,3.54,SI1,F,Ideal
2100,0.7,Kimberly,59.0,57.0,5.8,5.83,3.43,SI2,F,Good
2256,0.58,Paris,61.3,56.0,5.36,5.4,3.3,VVS1,G,Ideal
8251,1.12,Surat,62.1,56.0,6.63,6.67,4.13,VS2,F,Ideal
1077,0.39,Kimberly,62.0,55.0,4.71,4.66,2.9,VS1,G,Ideal
6785,1.02,London,61.3,59.0,6.45,6.51,3.97,VS1,F,Very Good
1082,0.37,Dubai,59.1,60.0,4.71,4.69,2.78,VVS2,G,Premium
16769,2.07,Tel Aviv,62.7,54.0,8.17,8.12,5.11,VVS2,J,Ideal
7270,1.32,New York City,62.3,57.0,7.04,6.99,4.37,SI1,H,Very Good
3007,0.71,Kimberly,61.3,55.0,5.73,5.79,3.53,SI1,G,Ideal
1207,0.43,Kimberly,61.5,56.0,4.85,4.87,2.99,VVS1,G,Ideal
1877,0.51,Madrid,62.0,57.0,5.11,5.15,3.18,VVS2,G,Ideal
4237,1.07,Kimberly,60.7,61.0,6.55,6.6,3.99,SI1,I,Very Good
7222,1.24,Amsterdam,63.0,56.0,6.87,6.82,4.31,VS1,H,Ideal
687,0.31,Dubai,61.3,56.0,4.37,4.41,2.69,VVS2,G,Ideal
689,0.34,Surat,61.7,57.0,4.48,4.46,2.76,VS2,H,Ideal
9810,1.01,Kimberly,61.4,58.0,6.39,6.44,3.94,VVS1,F,Very Good
544,0.31,Surat,61.1,59.0,4.35,4.36,2.66,VS1,H,Premium
2843,0.81,Tel Aviv,63.2,58.0,5.91,5.92,3.74,SI2,F,Very Good
464,0.27,Dubai,61.2,54.0,4.2,4.23,2.58,VS1,H,Ideal
932,0.41,Tel Aviv,62.3,58.0,4.75,4.76,2.96,VS2,D,Very Good
993,0.43,Zurich,63.8,55.0,4.8,4.79,3.06,SI1,D,Good
926,0.37,Surat,60.5,56.0,4.66,4.7,2.83,IF,G,Ideal
478,0.24,Dubai,62.8,58.0,3.92,3.95,2.47,VVS2,E,Very Good
9891,1.31,Antwerp,61.5,57.0,7.02,7.06,4.33,VS1,G,Ideal
803,0.34,Luxembourg,61.8,56.0,4.5,4.47,2.77,VVS1,I,Ideal
790,0.32,New York City,62.2,54.0,4.41,4.43,2.75,VS1,D,Ideal
682,0.27,Amsterdam,62.3,56.0,4.16,4.19,2.6,VVS1,E,Very Good
5671,1.3,London,62.9,60.0,6.95,6.88,4.35,SI1,H,Premium
12731,1.53,Dubai,61.9,57.0,7.35,7.39,4.56,VVS2,H,Ideal
9900,1.5,Las Vegas,60.7,55.0,7.39,7.44,4.5,SI2,E,Very Good
969,0.41,London,62.7,57.0,4.74,4.7,2.96,SI1,F,Ideal
3992,0.81,Dubai,63.1,56.0,5.99,5.9,3.75,VVS2,F,Very Good
11643,1.79,Dubai,61.5,56.0,7.77,7.81,4.79,SI2,H,Ideal
2346,0.5,Antwerp,62.4,54.0,5.11,5.09,3.18,VVS2,E,Ideal
3580,0.9,Antwerp,63.3,59.0,6.1,6.06,3.85,VS1,I,Very Good
7602,1.01,Surat,62.5,54.0,6.46,6.43,4.03,VS1,F,Ideal
3844,0.93,Antwerp,62.0,55.0,6.32,6.29,3.91,SI1,H,Ideal
4924,1.02,New York City,61.9,57.0,6.4,6.46,3.98,SI1,H,Ideal
911,0.3,London,62.0,56.0,4.35,4.33,2.69,VS2,D,Ideal
2240,0.71,Antwerp,63.1,60.0,5.6,5.69,3.56,SI1,G,Very Good
1337,0.45,Surat,61.9,56.0,4.91,4.95,3.05,VVS2,E,Ideal
566,0.27,Las Vegas,61.6,56.0,4.18,4.21,2.58,IF,H,Ideal
1017,0.4,Surat,63.5,54.0,4.69,4.73,2.99,VVS2,E,Very Good
723,0.4,Paris,62.5,53.0,4.75,4.79,2.98,SI2,G,Ideal
13600,2.04,Amsterdam,61.4,59.0,8.14,8.04,4.97,VS2,J,Premium
6904,1.34,Antwerp,61.6,56.0,7.1,7.05,4.36,SI2,H,Ideal
3323,0.92,Surat,63.3,58.0,6.18,6.14,3.9,SI1,I,Very Good
2106,0.5,Kimberly,59.1,61.0,5.19,5.23,3.08,VVS2,E,Very Good
10872,1.05,Las Vegas,61.6,55.0,6.57,6.53,4.04,VVS1,F,Ideal
2797,1.01,Las Vegas,67.4,60.0,6.19,6.05,4.13,SI2,E,Fair
2068,0.59,Antwerp,60.8,57.0,5.37,5.42,3.28,VS2,E,Very Good
511,0.31,Dubai,62.1,54.0,4.34,4.36,2.7,VS2,G,Ideal
404,0.24,Antwerp,60.9,61.0,4.02,4.03,2.45,SI1,F,Very Good
7472,1.11,Amsterdam,62.0,56.0,6.62,6.65,4.12,VS2,G,Ideal
844,0.3,Surat,61.4,56.0,4.37,4.33,2.67,VS1,F,Ideal
6777,1.01,Paris,58.8,58.0,6.52,6.61,3.86,VS1,G,Very Good
3438,0.73,Luxembourg,60.8,56.0,5.82,5.85,3.55,VS2,I,Ideal
814,0.4,London,59.1,60.0,4.81,4.84,2.85,VS2,E,Very Good
1089,0.4,Antwerp,62.2,57.6,4.74,4.76,2.96,VS1,F,Very Good
4224,1.06,Tel Aviv,60.0,59.0,6.6,6.63,3.97,SI2,F,Very Good
3782,1.2,Kimberly,61.7,57.0,6.85,6.79,4.21,SI2,J,Premium
12305,1.52,Amsterdam,62.5,59.0,7.26,7.33,4.56,SI1,E,Premium
4293,0.91,Surat,60.6,58.0,6.3,6.25,3.8,VS2,H,Premium
15792,1.52,Antwerp,64.0,55.0,7.27,7.19,4.63,VS1,E,Good
18325,2.49,Luxembourg,61.2,56.0,8.76,8.7,5.34,SI2,I,Premium
481,0.28,Antwerp,60.6,55.0,4.26,4.3,2.6,SI1,F,Ideal
12238,1.75,Tel Aviv,60.9,59.0,7.78,7.75,4.73,SI2,E,Premium
7392,1.0,Antwerp,58.7,62.0,6.6,6.55,3.86,VS1,E,Premium
449,0.32,Antwerp,62.5,55.0,4.37,4.4,2.74,VS2,I,Ideal
1229,0.4,Surat,61.2,56.0,4.76,4.81,2.93,IF,G,Ideal
544,0.31,Surat,63.1,58.0,4.3,4.35,2.73,VS2,G,Good
500,0.38,Kimberly,62.7,58.0,4.57,4.61,2.88,SI2,I,Very Good
1238,0.4,New York City,61.8,55.0,4.78,4.74,2.94,VVS2,E,Ideal
1406,0.51,Tel Aviv,59.7,59.0,5.2,5.15,3.09,SI1,F,Premium
12745,1.3,Surat,62.1,55.0,7.04,6.96,4.35,VVS2,F,Ideal
1229,0.4,Dubai,61.1,58.0,4.72,4.74,2.89,IF,G,Ideal
7277,1.01,London,61.2,57.5,6.43,6.45,3.94,VS2,F,Premium
827,0.35,New York City,62.1,58.0,4.54,4.51,2.81,SI1,D,Premium
2090,0.54,Luxembourg,61.5,54.0,5.26,5.24,3.23,VVS2,G,Ideal
1100,0.57,Zurich,63.3,56.0,5.24,5.28,3.33,VS2,J,Good
17604,1.64,Zurich,61.8,56.0,7.59,7.6,4.69,VVS2,G,Ideal
719,0.41,Zurich,61.3,58.0,4.76,4.8,2.93,SI1,G,Premium
2055,0.5,London,61.9,59.0,5.1,5.08,3.15,VS1,E,Premium
968,0.46,Kimberly,61.8,57.0,4.93,4.98,3.06,SI1,E,Very Good
4400,1.0,Dubai,63.5,54.0,6.35,6.41,4.05,SI2,E,Good
947,0.5,Kimberly,60.7,57.0,5.11,5.13,3.11,SI2,J,Very Good
2168,0.82,Paris,61.2,58.0,5.99,6.04,3.68,SI1,J,Premium
4468,1.01,Zurich,65.1,57.0,6.27,6.32,4.1,SI2,D,Good
2364,0.61,Antwerp,61.6,56.0,5.46,5.49,3.37,VS2,D,Ideal
1916,0.55,Zurich,62.2,54.0,5.23,5.3,3.27,VVS2,G,Ideal
589,0.34,Las Vegas,64.3,53.0,4.44,4.48,2.87,VS2,F,Good
5062,1.01,New York City,61.0,56.0,6.48,6.43,3.94,SI1,H,Ideal
945,0.35,London,62.3,56.0,4.54,4.51,2.82,VS2,D,Ideal
1401,0.61,Madrid,61.1,57.0,5.46,5.49,3.34,SI2,I,Ideal
684,0.3,Madrid,62.0,58.0,4.26,4.29,2.65,VVS2,G,Premium
8181,1.5,Zurich,59.7,61.0,7.39,7.44,4.43,SI2,F,Good
10219,1.5,Dubai,61.7,56.0,7.36,7.32,4.53,SI1,G,Ideal
1772,0.58,New York City,61.9,54.0,5.33,5.37,3.31,VS1,F,Ideal
4643,1.35,Antwerp,62.5,57.0,7.04,7.01,4.39,I1,G,Ideal
2300,0.87,Dubai,61.4,57.0,6.14,6.17,3.78,SI1,J,Very Good
2803,0.71,Las Vegas,62.4,61.0,5.7,5.65,3.54,VS1,G,Premium
1054,0.39,Antwerp,59.5,58.0,4.74,4.77,2.83,VVS2,E,Very Good
1558,0.5,Kimberly,61.9,62.0,5.02,5.06,3.12,VS1,F,Very Good
700,0.42,Surat,62.9,57.0,4.76,4.84,3.02,SI1,H,Very Good
1109,0.51,Surat,60.2,58.0,5.24,5.2,3.14,SI2,D,Premium
5046,1.0,Las Vegas,59.7,59.0,6.52,6.57,3.91,VS2,H,Very Good
756,0.32,Luxembourg,61.9,55.0,4.4,4.39,2.72,VVS1,I,Ideal
5599,1.01,Paris,63.9,54.0,6.31,6.37,4.05,VS2,G,Good
4524,1.08,Tel Aviv,61.8,56.0,6.58,6.55,4.06,SI1,J,Ideal
7115,1.1,Zurich,61.1,57.0,6.71,6.65,4.08,VS2,F,Premium
929,0.38,Dubai,61.5,55.2,4.67,4.71,2.89,VVS2,G,Ideal
6720,1.0,Kimberly,62.8,60.0,6.36,6.32,3.98,VS2,E,Premium
8663,1.47,Zurich,62.9,58.0,7.18,7.23,4.53,SI1,H,Very Good
5480,0.9,Zurich,61.8,63.0,6.14,6.19,3.81,VVS2,F,Good
6362,1.26,Amsterdam,61.8,57.0,6.93,6.95,4.29,SI2,G,Ideal
3634,1.0,Amsterdam,60.1,61.0,6.44,6.4,3.86,SI1,G,Premium
3478,0.72,Dubai,61.7,56.0,5.75,5.78,3.56,VS1,G,Ideal
2117,0.7,Surat,63.8,59.0,5.62,5.58,3.57,SI1,G,Good
1050,0.4,Dubai,59.1,57.0,4.87,4.81,2.86,VS2,D,Premium
11078,1.63,Tel Aviv,61.9,57.0,7.59,7.53,4.68,SI1,H,Ideal
485,0.23,Surat,58.8,61.0,3.98,4.01,2.35,VVS1,E,Very Good
4442,1.11,Antwerp,62.5,58.0,6.59,6.65,4.14,SI2,I,Very Good
2010,0.77,Surat,63.3,57.0,5.84,5.79,3.68,SI1,J,Very Good
683,0.41,Luxembourg,62.9,58.0,4.72,4.73,2.97,SI1,H,Very Good
942,0.31,Kimberly,61.6,57.0,4.35,4.32,2.67,VS1,E,Ideal
645,0.34,Amsterdam,58.1,61.0,4.6,4.55,2.66,VS2,F,Premium
8487,1.66,Surat,60.7,58.0,7.72,7.63,4.66,SI1,J,Premium
7365,1.37,New York City,62.5,59.0,6.98,7.04,4.38,SI2,E,Very Good
932,0.36,Kimberly,61.7,59.0,4.59,4.55,2.82,VS1,G,Premium
4856,1.23,Paris,62.7,58.0,6.81,6.77,4.26,VS2,J,Premium
4739,0.9,Kimberly,62.6,62.0,6.11,6.15,3.84,VS2,D,Good
1694,0.52,Antwerp,61.3,56.0,5.2,5.17,3.18,VS1,G,Ideal
3080,1.0,Antwerp,59.4,60.0,6.49,6.4,3.83,SI2,H,Premium
16694,2.0,New York City,63.3,56.0,8.03,7.98,5.07,VS2,I,Very Good
453,0.31,Amsterdam,59.4,62.0,4.43,4.39,2.62,SI1,J,Premium
337,0.26,London,61.9,55.0,4.07,4.11,2.53,SI1,H,Very Good
9548,1.11,Las Vegas,59.2,59.0,6.82,6.79,4.03,VVS2,F,Premium
2120,0.71,Tel Aviv,58.8,63.0,5.75,5.88,3.42,SI2,E,Good
2450,0.71,Amsterdam,60.9,55.0,5.76,5.74,3.5,VS2,H,Ideal
495,0.3,Las Vegas,62.5,54.0,4.27,4.31,2.68,VVS2,I,Ideal
14433,1.54,Amsterdam,63.4,57.0,7.28,7.36,4.64,VS1,G,Very Good
1753,0.53,Zurich,61.6,59.0,5.2,5.16,3.19,SI1,D,Premium
9530,1.54,Zurich,61.7,56.0,7.44,7.41,4.58,SI2,G,Ideal
5946,1.06,Zurich,62.7,54.0,6.52,6.55,4.1,SI1,D,Ideal
4389,1.0,Surat,63.9,56.0,6.28,6.31,4.02,SI1,H,Good
3352,1.05,Kimberly,61.7,59.0,6.59,6.53,4.05,SI2,H,Premium
738,0.33,London,60.5,55.0,4.52,4.56,2.74,VS2,E,Ideal
931,0.42,Kimberly,61.5,55.0,4.82,4.84,2.97,SI1,F,Ideal
1569,0.51,London,62.1,58.0,5.09,5.12,3.17,VS2,F,Premium
11314,2.02,New York City,62.7,56.9,8.03,8.07,5.05,SI2,J,Ideal
2949,0.72,Madrid,63.0,56.0,5.66,5.73,3.59,VS2,E,Very Good
5433,1.11,Madrid,62.5,58.0,6.64,6.61,4.14,SI1,H,Premium
14603,1.7,Tel Aviv,61.4,57.0,7.63,7.69,4.7,VVS1,H,Ideal
3880,0.9,Surat,62.1,60.0,6.14,6.2,3.83,SI1,D,Very Good
14639,1.5,Kimberly,62.1,60.0,7.27,7.32,4.53,VS2,E,Very Good
960,0.41,Antwerp,60.9,56.0,4.81,4.84,2.94,VVS2,G,Ideal
4472,1.01,Dubai,63.4,57.0,6.4,6.31,4.03,SI2,D,Very Good
863,0.41,Antwerp,62.7,56.0,4.72,4.78,2.98,VS2,F,Ideal
721,0.38,London,62.0,55.0,4.64,4.69,2.89,VVS2,I,Ideal
2396,0.7,Luxembourg,59.6,63.0,5.72,5.65,3.39,SI1,E,Very Good
725,0.4,Antwerp,61.9,55.0,4.73,4.75,2.93,VS2,H,Ideal
4078,1.19,Zurich,62.4,59.0,6.74,6.71,4.2,SI2,G,Premium
4641,1.12,Kimberly,61.2,59.0,6.69,6.65,4.08,SI1,H,Premium
698,0.31,Antwerp,63.1,57.0,4.34,4.31,2.73,VS1,H,Very Good
3881,1.0,Tel Aviv,59.4,62.0,6.55,6.52,3.88,SI1,F,Premium
7291,1.24,London,55.6,67.0,7.27,7.11,4.0,SI1,D,Fair
12958,1.52,New York City,61.1,57.0,7.45,7.39,4.53,VS2,G,Ideal
899,0.41,Surat,62.0,56.0,4.74,4.78,2.95,VVS2,H,Ideal
475,0.33,Antwerp,63.0,57.0,4.39,4.41,2.77,SI1,H,Very Good
5646,1.15,Antwerp,62.4,56.0,6.66,6.68,4.16,VS2,H,Very Good
873,0.3,Las Vegas,61.7,56.0,4.31,4.35,2.67,IF,F,Ideal
911,0.3,Tel Aviv,62.3,56.0,4.3,4.27,2.67,VS2,D,Ideal
5308,1.27,New York City,62.0,55.0,6.9,6.95,4.3,SI2,F,Ideal
1140,0.32,Antwerp,61.8,56.0,4.41,4.39,2.72,VVS1,D,Ideal
1595,0.56,Antwerp,60.2,60.0,5.38,5.33,3.22,SI1,D,Premium
1569,0.51,Surat,60.9,59.0,5.13,5.19,3.14,SI1,D,Very Good
702,0.33,Luxembourg,61.2,56.0,4.46,4.49,2.74,SI1,E,Ideal
628,0.31,Amsterdam,62.2,53.0,4.43,4.38,2.74,VS2,H,Ideal
612,0.34,Surat,61.7,58.0,4.54,4.5,2.79,SI2,E,Premium
1250,0.5,London,60.6,57.0,5.19,5.14,3.13,SI1,E,Ideal
5998,1.26,Kimberly,58.6,59.0,7.09,7.04,4.14,SI2,H,Premium
756,0.32,Luxembourg,63.6,56.0,4.37,4.34,2.77,SI1,D,Good
4613,1.07,London,62.4,57.0,6.52,6.55,4.08,SI2,E,Ideal
4682,0.9,London,65.8,58.0,5.99,6.01,3.95,VS2,D,Good
668,0.33,Kimberly,62.2,57.0,4.46,4.42,2.76,VS2,H,Ideal
605,0.3,Paris,62.8,57.0,4.25,4.29,2.68,VS1,G,Very Good
4693,0.9,Kimberly,62.4,61.0,6.13,6.17,3.84,SI1,D,Very Good
2745,0.77,Paris,60.0,61.0,5.97,5.93,3.57,SI1,F,Premium
5826,1.03,Paris,63.0,59.0,6.45,6.4,4.05,VS2,G,Premium
